mes,cliente,canal,importe,compras
2024-01-01,56397_G,Online,32698.347,1
2024-01-01,56398_G,Online,11576.86,1
2024-01-01,56399_G,Online,7378.502,1
2024-01-01,56400_G,Online,23707.438,1
2024-01-01,56401_G,Online,82457.025,2
2024-01-01,56402_G,Online,21901.653,1
2024-01-01,56403_G,Online,37982.645,1
2024-01-01,56404_G,Online,86124.793,1
2024-01-01,56405_G,Online,16354.545,1
2024-01-01,56406_G,Online,2347.934,1
2024-01-01,56407_G,Online,7228.089,1
2024-01-01,56408_G,Online,24895.041,1
2024-01-01,56409_G,Online,27342.149,1
2024-01-01,56410_G,Online,33384.264616,1
2024-01-01,56411_G,Online,7245.692,1
2024-01-01,56412_G,Online,11267.688,1
2024-01-01,56413_G,Online,27342.149,1
2024-01-01,56414_G,Online,16080.992,1
2024-01-01,56415_G,Online,33384.264616,1
2024-01-01,56416_G,Online,27342.149,1
2024-01-01,56417_G,Online,21901.653,1
2024-01-01,56418_G,Online,8378.75,1
2024-01-01,56419_G,Online,16354.545,1
2024-01-01,56420_G,Online,90057.025,1
2024-01-01,56421_G,Online,28951.239,1
2024-01-01,56422_G,Online,23430.83,1
2024-01-01,56423_G,Online,16080.992,1
2024-01-01,56424_G,Online,51984.298,1
2024-01-01,56425_G,Online,16834.71,1
2024-01-01,56426_G,Online,16354.545,1
2024-01-01,56427_G,Online,12891.736,1
2024-01-01,56428_G,Online,20227.273,1
2024-01-01,56429_G,Online,35790.083,1
2024-01-01,56430_G,Online,50638.843,2
2024-01-01,56431_G,Online,29905.785,1
2024-01-01,56432_G,Online,195929.991208,1
2024-01-01,56433_G,Online,21901.653,1
2024-01-01,56434_G,Online,16732.469,1
2024-01-01,56435_G,Online,8671.073999999999,2
2024-01-01,56436_G,Online,2347.934,1
2024-01-01,56437_G,Online,49719.008,1
2024-01-01,56438_G,Online,82884.215116,1
2024-01-01,56439_G,Online,166945.783459,1
2024-01-01,56440_G,Online,18316.529,1
2024-01-01,56441_G,Online,27342.149,1
2024-01-01,56442_G,Online,44819.835,1
2024-01-01,56443_G,Online,65223.967,1
2024-01-01,56444_G,Online,2347.934,1
2024-01-01,56445_G,Online,141525.478475,1
2024-01-01,56446_G,Online,119635.537,2
2024-01-01,56447_G,Online,14871.9,1
2024-01-01,56448_G,Online,18023.967,1
2024-01-01,56449_G,Online,19822.314,1
2024-01-01,56450_G,Online,19232.231,1
2024-01-01,56451_G,Online,32721.488,1
2024-01-01,56452_G,Online,25564.463,1
2024-01-01,56453_G,Online,16080.992,1
2024-01-01,56454_G,Online,2347.934,1
2024-01-01,56455_G,Online,151486.474026,1
2024-01-01,56456_G,Online,19822.314,1
2024-01-01,56457_G,Online,24034.686966,1
2024-01-01,56458_G,Online,44819.835,1
2024-01-01,56459_G,Online,13582.645,1
2024-01-01,56460_G,Online,90057.025,1
2024-01-01,56461_G,Online,29600.826,1
2024-01-01,56462_G,Online,27342.149,1
2024-01-01,56463_G,Online,16354.545,1
2024-01-01,56464_G,Online,11626.064,1
2024-01-01,56465_G,Online,16281.818,1
2024-01-01,56466_G,Online,32721.488,1
2024-01-01,56467_G,Online,44819.835,1
2024-01-01,56468_G,Online,27342.149,1
2024-01-01,56469_G,Online,21901.653,1
2024-01-01,56470_G,Online,140527.677415,1
2024-01-01,56471_G,Online,58344.628,2
2024-01-01,56472_G,Online,28504.132,1
2024-01-01,56473_G,Online,5897.924,1
2024-01-01,56474_G,Online,21901.653,1
2024-01-01,56475_G,Online,19560.219,1
2024-01-01,56476_G,Online,33384.264616,1
2024-01-01,56477_G,Online,17552.065,1
2024-01-01,56478_G,Online,44347.934,1
2024-01-01,56479_G,Online,66709.091,1
2024-01-01,56480_G,Online,15144.628,1
2024-01-01,56481_G,Online,23707.438,1
2024-01-01,56482_G,Online,44819.835,1
2024-01-01,56483_G,Online,28504.132,1
2024-01-01,56484_G,Online,26547.934,1
2024-01-01,56485_G,Online,90057.025,1
2024-01-01,56486_G,Online,75241.322,1
2024-01-01,56487_G,Online,30295.041,1
2024-01-01,56488_G,Online,29600.826,1
2024-01-01,56489_G,Online,241131.508094,2
2024-01-01,56490_G,Online,16354.545,1
2024-01-01,56491_G,Online,111961.983,3
2024-01-01,56492_G,Online,6958.089,1
2024-01-01,56493_G,Online,16080.992,1
2024-01-01,56494_G,Online,75809.918,1
2024-01-01,56495_G,Online,82884.215116,1
2024-01-01,56496_G,Online,18023.967,1
2024-01-01,56497_G,Online,18316.529,1
2024-01-01,56498_G,Online,15878.51,3
2024-01-01,56499_G,Online,19822.314,1
2024-01-01,56500_G,Online,36726.446,1
2024-01-01,56501_G,Online,12481.818,2
2024-01-01,56502_G,Online,25564.463,1
2024-01-01,56503_G,Online,69569.421,2
2024-01-01,56504_G,Online,13927.469,1
2024-01-01,56505_G,Online,7228.089,1
2024-01-01,56506_G,Online,7338.089,1
2024-01-01,56507_G,Online,27342.149,1
2024-01-01,56508_G,Online,70043.802,1
2024-01-01,56509_G,Online,17681.819,1
2024-01-01,56510_G,Online,19822.314,1
2024-01-01,56511_G,Online,16144.866,1
2024-01-01,56512_G,Online,19303.057,1
2024-01-01,56513_G,Online,96562.809,2
2024-01-01,56514_G,Online,89869.422,1
2024-01-01,56515_G,Online,19051.24,1
2024-01-01,56516_G,Online,17595.182,1
2024-01-01,56517_G,Online,6858.089,1
2024-01-01,56518_G,Online,24895.041,1
2024-01-01,56519_G,Online,236164.462,3
2024-01-01,56520_G,Online,26932.231,1
2024-01-01,56521_G,Online,36056.198,1
2024-01-01,56522_G,Online,32577.653422,1
2024-01-01,56523_G,Online,199697.947603,1
2024-01-01,56524_G,Online,21591.304,1
2024-01-01,56525_G,Online,24323.967,1
2024-01-01,56526_G,Online,9448.75,1
2024-01-01,56527_G,Online,111961.983,1
2024-01-01,56528_G,Online,33577.685,1
2024-01-01,56529_G,Online,29959.504,1
2024-01-01,56530_G,Online,0.0,2
2024-01-01,56531_G,Online,7228.089,1
2024-01-01,56532_G,Online,20538.843,1
2024-01-01,56533_G,Online,6858.089,1
2024-01-01,56534_G,Online,33384.264616,1
2024-01-01,56535_G,Online,22443.957,1
2024-01-01,56536_G,Online,12952.893,1
2024-01-01,56537_G,Online,111961.983,1
2024-01-01,56538_G,Online,19931.405,2
2024-01-01,56539_G,Online,118451.526997,2
2024-01-01,56540_G,Online,157312.908374,1
2024-01-01,56541_G,Online,82241.064,2
2024-01-01,56542_G,Online,114884.015834,2
2024-01-01,56543_G,Online,27342.149,1
2024-01-01,56544_G,Online,86721.488,1
2024-01-01,56545_G,Online,35839.669,1
2024-01-01,56546_G,Online,27342.149,1
2024-01-01,56547_G,Online,25076.033,1
2024-01-01,56548_G,Online,258784.60643,1
2024-01-01,56549_G,Online,26708.264,1
2024-01-01,56550_G,Online,8483.089,1
2024-01-01,56551_G,Online,27342.149,1
2024-01-01,56552_G,Online,69614.843616,2
2024-01-01,56553_G,Online,19592.562,1
2024-01-01,56554_G,Online,10616.56,1
2024-01-01,56555_G,Online,21850.413,2
2024-01-01,56556_G,Online,2347.934,1
2024-01-01,56557_G,Online,8013.089,1
2024-01-01,56558_G,Online,194904.443641,1
2024-01-01,56559_G,Online,6905.692,1
2024-01-01,56560_G,Online,0.0,2
2024-01-01,56561_G,Online,27342.149,1
2024-01-01,56562_G,Online,10004.288,1
2024-01-01,56563_G,Online,2347.934,1
2024-01-01,56564_G,Online,49781.818,1
2024-01-01,56565_G,Online,21483.471,2
2024-01-01,56566_G,Online,19822.314,1
2024-01-01,56567_G,Online,19539.535,1
2024-01-01,56568_G,Online,97995.868,2
2024-01-01,56569_G,Online,24034.686966,1
2024-01-01,56570_G,Online,27342.149,1
2024-01-01,56571_G,Online,33384.264616,1
2024-01-01,56572_G,Online,19822.314,1
2024-01-01,56573_G,Online,28481.818,1
2024-01-01,56574_G,Online,34104.959,1
2024-01-01,56575_G,Online,21171.901,1
2024-01-01,56576_G,Online,193593.719,1
2024-01-01,56577_G,Online,34483.436516,1
2024-01-01,56578_G,Online,10071.08,1
2024-01-01,56579_G,Online,10071.074,1
2024-01-01,56580_G,Online,10071.08,1
2024-01-01,56581_G,Online,10071.08,1
2024-01-01,56582_G,Online,10071.074,1
2024-01-01,56583_G,Online,10071.074,1
2024-01-01,56584_G,Online,14450.248,1
2024-01-01,56585_G,Online,45196.648803,1
2024-01-01,56586_G,Online,33384.264616,1
2024-01-01,56587_G,Online,24323.967,1
2024-01-01,56588_G,Online,27342.149,1
2024-01-01,56589_G,Online,15411.973,1
2024-01-01,56590_G,Online,103608.800165,2
2024-01-01,56591_G,Online,38447.068553,1
2024-01-01,56592_G,Online,27342.149,1
2024-01-01,56593_G,Online,111961.983,1
2024-01-01,56594_G,Online,43191.735,2
2024-01-01,56595_G,Online,24895.041,1
2024-01-01,56596_G,Online,86721.488,1
2024-01-01,56597_G,Online,23707.438,1
2024-01-01,56598_G,Online,5215.702,1
2024-01-01,56599_G,Online,9125.858,1
2024-01-01,56600_G,Online,19514.189,2
2024-01-01,56601_G,Online,93546.281,2
2024-01-01,56602_G,Online,23707.438,1
2024-01-01,56603_G,Online,22399.173,2
2024-01-01,56604_G,Online,22241.304,1
2024-01-01,56605_G,Online,150445.980108,1
2024-01-01,56606_G,Online,19909.535,1
2024-01-01,56607_G,Online,24895.041,1
2024-01-01,56608_G,Online,21828.957,1
2024-01-01,56609_G,Online,29959.504,1
2024-01-01,56610_G,Online,33918.579468,1
2024-01-01,56611_G,Online,0.0,2
2024-01-01,56612_G,Online,19822.314,1
2024-01-01,56613_G,Online,29959.504,1
2024-01-01,56614_G,Online,36056.198,1
2024-01-01,56615_G,Online,199697.947603,1
2024-01-01,56616_G,Online,10071.074,1
2024-01-01,56617_G,Online,10071.08,1
2024-01-01,56618_G,Online,114525.900444,1
2024-01-01,56619_G,Online,127133.502597,1
2024-01-01,56620_G,Online,3166.94,1
2024-01-01,56621_G,Online,108327.183541,1
2024-01-01,56622_G,Online,112277.349167,1
2024-01-01,56623_G,Online,12589.256,1
2024-01-01,56624_G,Online,34483.436516,1
2024-01-01,56625_G,Online,235677.09793,1
2024-01-01,56626_G,Online,212731.167339,1
2024-01-01,56627_G,Online,213155.558531,1
2024-01-01,56628_G,Online,212731.167339,1
2024-01-01,56629_G,Online,14159.504,1
2024-01-01,56630_G,Online,34483.436516,1
2024-01-01,56631_G,Online,59662.750338,1
2024-01-01,56632_G,Online,98229.720479,2
2024-01-01,56633_G,Online,6812.924,1
2024-01-01,56634_G,Online,23073.957,1
2024-01-01,56635_G,Online,32577.653422,1
2024-01-01,56636_G,Online,149701.652,1
2024-01-01,56637_G,Online,21168.957,1
2024-01-01,56638_G,Online,8400.692,1
2024-01-01,56639_G,Online,9992.469,1
2024-01-01,56640_G,Online,10030.569,1
2024-01-01,56641_G,Online,46198.918,1
2024-01-01,56642_G,Online,147619.008,1
2024-01-01,56643_G,Online,29615.703,1
2024-01-01,56644_G,Online,15825.919,1
2024-01-01,56645_G,Online,33384.264616,1
2024-01-01,56646_G,Online,30295.041,1
2024-01-01,56647_G,Online,96635.343728,1
2024-01-01,56648_G,Online,111961.983,1
2024-01-01,56649_G,Online,19232.231,1
2024-01-01,56650_G,Online,29959.504,1
2024-01-01,56651_G,Online,23707.438,1
2024-01-01,56652_G,Online,111961.983,1
2024-01-01,56653_G,Online,89050.413,1
2024-01-01,56654_G,Online,78134.711,1
2024-01-01,56655_G,Online,25076.033,1
2024-01-01,56657_G,Online,11576.86,1
2024-01-01,56658_G,Online,111961.983,1
2024-01-01,56659_G,Online,33384.264616,1
2024-01-01,56660_G,Online,23076.519,1
2024-01-01,56661_G,Online,25470.248,1
2024-01-01,56663_G,Online,112277.349167,1
2024-01-01,56664_G,Online,112277.349167,1
2024-01-01,56666_G,Online,8633.089,1
2024-01-01,56667_G,Online,33384.264616,1
2024-01-01,56668_G,Online,59201.652,2
2024-01-01,56669_G,Online,49781.818,1
2024-01-01,56670_G,Online,8880.692,1
2024-01-01,56671_G,Online,28916.529,1
2024-01-01,56672_G,Online,22440.495,1
2024-01-01,56673_G,Online,32721.488,1
2024-01-01,56674_G,Online,63321.424678,1
2024-01-01,56675_G,Online,51528.099,1
2024-01-01,56676_G,Online,24544.628,1
2024-01-01,56677_G,Online,24429.752,1
2024-01-01,56678_G,Online,58451.181549,1
2024-01-01,56679_G,Online,23707.438,1
2024-01-01,56680_G,Online,37924.793,1
2024-01-01,56681_G,Online,6905.692,1
2024-01-01,56682_G,Online,13150.413,1
2024-01-01,56683_G,Online,89937.157616,2
2024-01-01,56684_G,Online,37950.242333,1
2024-01-01,56685_G,Online,29959.504,1
2024-01-01,56686_G,Online,26708.264,1
2024-01-01,56687_G,Online,8770.692,1
2024-01-01,56689_G,Online,120061.157,1
2024-01-01,56690_G,Online,111961.983,1
2024-01-01,56691_G,Online,23356.519,1
2024-01-01,56692_G,Online,138145.316855,1
2024-01-01,56693_G,Online,48304.132,1
2024-01-01,56694_G,Online,19822.314,1
2024-01-01,56695_G,Online,29959.504,1
2024-01-01,56696_G,Online,31324.793,1
2024-01-01,56697_G,Online,70573.553,1
2024-01-01,56698_G,Online,24031.405,1
2024-01-01,56699_G,Online,41249.586,1
2024-01-01,56700_G,Online,44819.835,1
2024-01-01,56701_G,Online,29600.826,1
2024-01-01,56702_G,Online,21642.621,1
2024-01-01,56703_G,Online,12828.1,1
2024-01-01,56704_G,Online,19115.702,1
2024-01-01,56705_G,Online,60692.562,1
2024-01-01,56706_G,Online,141525.478475,1
2024-01-01,56707_G,Online,199697.947603,1
2024-01-01,56708_G,Online,80150.332849,1
2024-01-01,56709_G,Online,29600.826,1
2024-01-01,56710_G,Online,10255.692,1
2024-01-01,56711_G,Online,145078.328762,1
2024-01-01,56712_G,Online,66709.091,1
2024-01-01,56713_G,Online,140527.677415,1
2024-01-01,56714_G,Online,19822.314,1
2024-01-01,56715_G,Online,33384.264616,1
2024-01-01,56716_G,Online,24041.395,1
2024-01-01,56717_G,Online,20385.951,1
2024-01-01,56718_G,Online,5215.702,1
2024-01-01,56719_G,Online,26932.231,1
2024-01-01,56720_G,Online,19539.535,1
2024-01-01,56721_G,Online,19822.314,1
2024-01-01,56722_G,Online,19232.231,1
2024-01-01,56723_G,Online,23652.893,1
2024-01-01,56724_G,Online,24895.041,1
2024-01-01,56725_G,Online,58451.181549,1
2024-01-01,56726_G,Online,20159.535,1
2024-01-01,56727_G,Online,29319.008,1
2024-01-01,56728_G,Online,20314.876,1
2024-01-01,56729_G,Online,97195.868,2
2024-01-01,56730_G,Online,19232.231,1
2024-01-01,56731_G,Online,26837.19,1
2024-01-01,56732_G,Online,43381.818,1
2024-01-01,56733_G,Online,21208.957,1
2024-01-01,56734_G,Online,66709.091,1
2024-01-01,56735_G,Online,10115.692,1
2024-01-01,56736_G,Online,31955.372,2
2024-01-01,56737_G,Online,26932.231,1
2024-01-01,56738_G,Online,25470.248,1
2024-01-01,56739_G,Online,14159.504,1
2024-01-01,56740_G,Online,19848.76,1
2024-01-01,56741_G,Online,46208.709,2
2024-01-01,56742_G,Online,30483.471,1
2024-01-01,56743_G,Online,33384.264616,1
2024-01-01,56744_G,Online,23136.304,1
2024-01-01,56745_G,Online,10561.023,1
2024-01-01,56746_G,Online,20723.966,1
2024-01-01,56747_G,Online,19232.231,1
2024-01-01,56748_G,Online,108429.752,1
2024-01-01,56749_G,Online,219512.194999,1
2024-01-01,56750_G,Online,19232.231,1
2024-01-01,56751_G,Online,19822.314,1
2024-01-01,56752_G,Online,111961.983,1
2024-01-01,56753_G,Online,145932.620201,1
2024-01-01,56754_G,Online,19232.231,1
2024-01-01,56755_G,Online,47293.584941,1
2024-01-01,56756_G,Online,28504.132,1
2024-01-01,56757_G,Online,29600.826,1
2024-01-01,56758_G,Online,57499.012508,1
2024-01-01,56759_G,Online,112247.089171,1
2024-01-01,56760_G,Online,33986.777,1
2024-01-01,56761_G,Minorista,963676.224,2
2024-01-01,56762_G,Online,44111.525888,1
2024-01-01,56763_G,Online,61206.550794,1
2024-01-01,56764_G,Online,61206.550794,1
2024-01-01,56765_G,Online,88323.790353,1
2024-01-01,56766_G,Online,111570.962429,1
2024-01-01,56767_G,Online,26837.19,1
2024-01-01,56768_G,Online,13150.413,1
2024-01-01,56769_G,Online,30295.041,1
2024-01-01,56770_G,Online,21501.519,1
2024-01-01,56771_G,Online,39925.580074,1
2024-01-01,56772_G,Online,33071.901,1
2024-01-01,56773_G,Online,86835.537,1
2024-01-01,56774_G,Online,60798.347,2
2024-01-01,56775_G,Online,35966.942,1
2024-01-01,56776_G,Online,19415.702,1
2024-01-01,56777_G,Online,114249.587,2
2024-01-01,56778_G,Online,13546.973,1
2024-01-01,56779_G,Online,16137.883,1
2024-01-01,56780_G,Online,82457.025,2
2024-01-01,56782_G,Online,87913.047174,1
2024-01-01,56783_G,Online,91070.248,1
2024-01-01,56785_G,Online,98108.165892,1
2024-01-01,56786_G,Online,38791.568616,2
2024-01-01,56787_G,Online,75241.322,1
2024-01-01,56788_G,Online,177936.008128,1
2024-01-01,56789_G,Online,75241.322,1
2024-01-01,56790_G,Online,20585.124,1
2024-01-01,56791_G,Online,24895.041,1
2024-01-01,56792_G,Online,20538.843,1
2024-01-01,56793_G,Online,29600.826,1
2024-01-01,56794_G,Online,111961.983,1
2024-01-01,56795_G,Online,24895.041,1
2024-01-01,56796_G,Online,45196.648803,1
2024-01-01,56797_G,Online,96635.343728,1
2024-01-01,56798_G,Online,25076.033,1
2024-01-01,56799_G,Online,21698.347,1
2024-01-01,56800_G,Online,17227.883,1
2024-01-01,56801_G,Online,33384.264616,1
2024-01-01,56802_G,Online,29600.826,1
2024-01-01,56803_G,Online,28916.529,1
2024-01-01,56804_G,Online,25564.463,1
2024-01-01,56805_G,Online,29600.826,1
2024-01-01,56806_G,Online,19822.314,1
2024-01-01,56807_G,Online,29354.545,1
2024-01-01,56808_G,Online,19848.76,1
2024-01-01,56809_G,Online,130532.927467,1
2024-01-01,56810_G,Online,25259.504,1
2024-01-01,56811_G,Online,33384.264616,1
2024-01-01,56812_G,Online,29600.826,1
2024-01-01,56813_G,Online,26547.934,1
2024-01-01,56814_G,Online,23136.304,1
2024-01-01,56815_G,Online,33384.264616,1
2024-01-01,56816_G,Online,141525.478475,1
2024-01-01,56817_G,Online,96635.343728,1
2024-01-01,56818_G,Online,33384.264616,1
2024-01-01,56819_G,Online,258784.60643,1
2024-01-01,56820_G,Online,45196.648803,1
2024-01-01,56821_G,Online,86721.488,1
2024-01-01,56822_G,Online,219512.194999,1
2024-01-01,56823_G,Online,29600.826,1
2024-01-01,56824_G,Online,19232.231,1
2024-01-01,56825_G,Online,13916.973,1
2024-01-01,56826_G,Online,33384.264616,1
2024-01-01,56827_G,Online,28916.529,1
2024-01-01,56828_G,Online,56552.893,1
2024-01-01,56829_G,Online,33384.264616,1
2024-01-01,56830_G,Online,19822.314,1
2024-01-01,56832_G,Online,23652.893,1
2024-01-01,56833_G,Online,56552.893,1
2024-01-01,56834_G,Online,33384.264616,1
2024-01-01,56835_G,Online,49900.0,2
2024-01-01,56836_G,Online,35195.868,1
2024-01-01,56837_G,Online,44819.835,1
2024-01-01,56838_G,Online,23652.893,1
2024-01-01,56839_G,Online,21578.957,1
2024-01-01,56840_G,Online,19938.017,1
2024-01-01,56841_G,Online,12051.973,1
2024-01-01,56842_G,Online,14461.973,1
2024-01-01,56843_G,Online,23707.438,1
2024-01-01,56844_G,Online,86721.487,1
2024-01-01,56845_G,Online,108734.150636,1
2024-01-01,56846_G,Online,19690.083,1
2024-01-01,56847_G,Online,19822.314,1
2024-01-01,56849_G,Online,16310.744,1
2024-01-01,56850_G,Online,26642.149,1
2024-01-01,56851_G,Online,28504.132,1
2024-01-01,56852_G,Online,229507.439,2
2024-01-01,56853_G,Online,102369.433674,1
2024-01-01,56854_G,Online,26708.264,1
2024-01-01,56855_G,Online,22195.041,1
2024-01-01,56856_G,Online,28481.818,1
2024-01-01,56857_G,Online,56552.893,1
2024-01-01,56858_G,Online,24034.686966,1
2024-01-01,56859_G,Online,34152.067,1
2024-01-01,56860_G,Online,20159.535,1
2024-01-01,56861_G,Online,136112.396,1
2024-01-01,56862_G,Online,12952.893,1
2024-01-01,56863_G,Online,40187.60400000001,2
2024-01-01,56864_G,Online,33384.264616,1
2024-01-01,56865_G,Online,19014.876,1
2024-01-01,56866_G,Online,33384.264616,1
2024-01-01,56867_G,Online,0.0,2
2024-01-01,56868_G,Online,49138.016,1
2024-01-01,56869_G,Online,29600.826,1
2024-01-01,56870_G,Online,4967.304,1
2024-01-01,56871_G,Online,61800.827,1
2024-01-01,56872_G,Online,27342.149,1
2024-01-01,56873_G,Online,28916.529,1
2024-01-01,56874_G,Online,35797.521,1
2024-01-01,56875_G,Online,13146.973,1
2024-01-01,56876_G,Online,24895.041,1
2024-01-01,56877_G,Online,95505.785,1
2024-01-01,56878_G,Online,128159.42066,2
2024-01-01,56879_G,Online,78134.711,1
2024-01-01,56880_G,Online,66709.091,1
2024-01-01,56881_G,Online,53038.810616,2
2024-01-01,56882_G,Online,28916.529,1
2024-01-01,56883_G,Online,152038.84399999998,2
2024-01-01,56884_G,Online,29600.826,1
2024-01-01,56885_G,Online,44154.513422,2
2024-01-01,56886_G,Online,27342.149,1
2024-01-01,56887_G,Online,20795.041,1
2024-01-01,56888_G,Online,185316.613733,1
2024-01-01,56889_G,Online,56552.893,1
2024-01-01,56890_G,Online,85477.600522,1
2024-01-01,56891_G,Online,171353.033586,1
2024-01-01,56892_G,Online,22909.55,1
2024-01-01,56893_G,Online,86721.488,1
2024-01-01,56894_G,Online,14149.205,1
2024-01-01,56895_G,Online,7613.089,1
2024-01-01,56896_G,Online,20604.132,1
2024-01-01,56897_G,Online,19822.314,1
2024-01-01,56898_G,Online,6832.263,1
2024-01-01,56899_G,Online,56552.893,1
2024-01-01,56900_G,Online,33384.264616,1
2024-01-01,56901_G,Online,199697.947603,1
2024-01-01,56902_G,Online,44836.363,1
2024-01-01,56903_G,Online,19822.314,1
2024-01-01,56904_G,Online,23732.621,1
2024-01-01,56905_G,Online,19822.314,1
2024-01-01,56906_G,Online,19822.314,1
2024-01-01,56907_G,Online,90057.025,1
2024-01-01,56908_G,Online,19822.314,1
2024-01-01,56909_G,Online,50997.52,1
2024-01-01,56910_G,Online,14679.205,1
2024-01-01,56911_G,Online,37868.595,1
2024-01-01,56912_G,Online,11576.86,1
2024-01-01,56913_G,Online,44804.959,1
2024-01-01,56914_G,Online,10070.073,1
2024-01-01,56915_G,Online,54473.529855,2
2024-01-01,56916_G,Online,32577.653422,1
